timestamp,source,book,sport,game_id,game_date,game_time,away_team,home_team,spread_line,spread_away_bets_pct,spread_home_bets_pct,spread_away_handle_pct,spread_home_handle_pct,total_line,total_over_bets_pct,total_under_bets_pct,total_over_handle_pct,total_under_handle_pct,ml_away_bets_pct,ml_home_bets_pct,ml_away_handle_pct,ml_home_handle_pct,spread_bets_handle_divergence,total_bets_handle_divergence,sharp_signal_spread,sharp_signal_total,scrape_num,d_spread_line,d_spread_away_bets_pct,d_spread_home_bets_pct,d_spread_away_handle_pct,d_spread_home_handle_pct,d_total_line,d_total_over_bets_pct,d_total_under_bets_pct,d_total_over_handle_pct,d_total_under_handle_pct,d_ml_away_bets_pct,d_ml_home_bets_pct
2026-08-21T12:17:30.910205-04:00,vsin_dk,draftkings,chockey,chockey_20260821_new_york_jets_pittsburgh_steelers,Aug 21,,New York Jets,Pittsburgh Steelers,-1.5,25.0,75.0,51.0,49.0,37.5,54.0,46.0,74.0,26.0,19.0,81.0,18.0,82.0,26.0,20.0,True,True,1,,,,,,,,,,,,
2026-08-21T12:17:30.910205-04:00,vsin_dk,draftkings,chockey,chockey_20260821_carolina_panthers_jacksonville_jaguars,Aug 21,,Carolina Panthers,Jacksonville Jaguars,-1.5,23.0,77.0,53.0,47.0,36.5,63.0,37.0,82.0,18.0,31.0,69.0,16.0,84.0,30.0,19.0,True,True,1,,,,,,,,,,,,
2026-08-21T12:17:30.910205-04:00,vsin_dk,draftkings,chockey,chockey_20260821_green_bay_packers_denver_broncos,Aug 21,,Green Bay Packers,Denver Broncos,6.0,53.0,47.0,33.0,67.0,41.5,45.0,55.0,60.0,40.0,20.0,80.0,39.0,61.0,20.0,15.0,True,True,1,,,,,,,,,,,,
2026-08-21T12:17:30.910205-04:00,vsin_dk,draftkings,chockey,chockey_20260821_winnipeg_blue_bombers_edmonton_elks,Aug 21,,Winnipeg Blue Bombers,Edmonton Elks,5.5,23.0,77.0,71.0,29.0,58.5,85.0,15.0,51.0,49.0,13.0,87.0,1.0,99.0,48.0,34.0,True,True,1,,,,,,,,,,,,
2026-08-21T12:18:12.980641-04:00,vsin_circa,circa,chockey,chockey_20260821_winnipeg_blue_bombers_edmonton_elks,Aug 21,,Winnipeg Blue Bombers,Edmonton Elks,5.0,67.0,33.0,94.0,6.0,59.0,50.0,50.0,50.0,50.0,0.0,100.0,0.0,100.0,27.0,0.0,True,False,1,,,,,,,,,,,,
2026-08-21T12:52:21.943694-04:00,vsin_dk,draftkings,chockey,chockey_20260821_new_york_jets_pittsburgh_steelers,Aug 21,,New York Jets,Pittsburgh Steelers,-1.5,24.0,76.0,50.0,50.0,37.5,54.0,46.0,74.0,26.0,19.0,81.0,18.0,82.0,26.0,20.0,True,True,1,,,,,,,,,,,,
2026-08-21T12:52:21.943694-04:00,vsin_dk,draftkings,chockey,chockey_20260821_carolina_panthers_jacksonville_jaguars,Aug 21,,Carolina Panthers,Jacksonville Jaguars,-1.5,23.0,77.0,52.0,48.0,36.5,64.0,36.0,82.0,18.0,31.0,69.0,16.0,84.0,29.0,18.0,True,True,1,,,,,,,,,,,,
2026-08-21T12:52:21.943694-04:00,vsin_dk,draftkings,chockey,chockey_20260821_green_bay_packers_denver_broncos,Aug 21,,Green Bay Packers,Denver Broncos,6.0,53.0,47.0,32.0,68.0,41.5,46.0,54.0,60.0,40.0,20.0,80.0,37.0,63.0,21.0,14.0,True,False,1,,,,,,,,,,,,
2026-08-21T12:52:21.943694-04:00,vsin_dk,draftkings,chockey,chockey_20260821_winnipeg_blue_bombers_edmonton_elks,Aug 21,,Winnipeg Blue Bombers,Edmonton Elks,5.5,22.0,78.0,59.0,41.0,58.5,85.0,15.0,51.0,49.0,13.0,88.0,1.0,99.0,37.0,34.0,True,True,1,,,,,,,,,,,,
2026-08-21T12:53:07.154154-04:00,vsin_circa,circa,chockey,chockey_20260821_winnipeg_blue_bombers_edmonton_elks,Aug 21,,Winnipeg Blue Bombers,Edmonton Elks,5.0,67.0,33.0,94.0,6.0,59.0,50.0,50.0,50.0,50.0,0.0,100.0,0.0,100.0,27.0,0.0,True,False,1,,,,,,,,,,,,
